,word,interim_eig_cent,final_eig_cent,SJEDI
1905,lowerord,0,0.001198256,FALSE
1906,lowstak,0,0.001532793,FALSE
1907,lsa,0,0.0027589,FALSE
1908,luca,0,0.00207519,FALSE
1909,lum,0,1.85E-06,FALSE
1910,lure,0,0.001143719,FALSE
1911,lurk,0,0.001429219,FALSE
1912,lyeducationdatascienceimmers,0,6.16E-05,FALSE
1913,m,0.002198818,0.002053193,FALSE
1914,maahsfladung,0,0,FALSE
1915,maathemat,0.001033288,0,FALSE
1916,machin,0.012792224,0.0279685,FALSE
1917,machineri,0,0.000352331,FALSE
1918,made,0.00842434,0.008200883,FALSE
1919,main,0.002748844,0,FALSE
1920,mainstream,0,0.001172357,FALSE
1921,maintain,0.003199773,0.004281007,FALSE
1922,mainten,0,0.000538182,FALSE
1923,major,0.026591788,0.090357498,FALSE
1924,major,0,0.002134759,FALSE
1925,majorityserv,0,0.001315195,FALSE
1926,make,0.073202811,0.040037423,FALSE
1927,maker,0.003749072,0.001492714,FALSE
1928,man,0.002539154,0,FALSE
1929,manag,0.031185379,0.037687027,FALSE
1930,mang,0,0.000757885,FALSE
1931,mani,0.061550175,0.09219828,FALSE
1932,manner,0.002889455,0.003987312,FALSE
1933,manufactur,0.002564757,0.001275533,FALSE
1934,manuscript,0,3.99E-05,FALSE
1935,map,0.005831874,0.00084505,FALSE
1936,march,0,0.002845328,FALSE
1937,margin,0,0.001227884,TRUE
1938,margo,0,0.000775461,FALSE
1939,mark,0,0.000139946,FALSE
1940,markdown,0,0.000596696,FALSE
1941,market,0.002956692,0.018146604,FALSE
1942,markow,0,0.001256302,FALSE
1943,marshal,0,0.000609041,FALSE
1944,martinez,0,4.08E-06,FALSE
1945,maryland,0,0.004123886,FALSE
1946,massachusett,0.005813461,0.003958827,FALSE
1947,massiv,0.003036265,0.006210215,FALSE
1948,massiv,0,0.007130226,FALSE
1949,master,0.011671603,0.005359592,FALSE
1950,masteri,0,0.00164644,FALSE
1951,mastersindatascienceorgschoolscertif,0,6.16E-05,FALSE
1952,masterslevel,0.002740085,0.000648527,FALSE
1953,match,0,0.003522477,FALSE
1954,materi,0.012543273,0.024772514,FALSE
1955,math,0.001551502,0.003311323,FALSE
1956,mathe­,0,0.001471661,FALSE
1957,mathem,0.001490495,0,FALSE
1958,mathemaat,0.001033288,0,FALSE
1959,mathemat,0.055859366,0.073710458,FALSE
1960,mathemat,0,0.001798326,FALSE
1961,mathemati,0.002523783,0,FALSE
1962,mathematician,0.002060874,0.001595466,FALSE
1963,mathematicscomput,0,0.001235241,FALSE
1964,mathematt,0.001033288,0,FALSE
1965,matic,0.001490495,0.001471661,FALSE
1966,matric,0,0.001962614,FALSE
1967,matricul,0.00566177,0.002475978,FALSE
1968,matter,0.002488375,0.002224583,FALSE
1969,matthemat,0.001033288,0,FALSE
1970,matur,0.003581485,0.003374153,FALSE
1971,maurin,0,0,FALSE
1972,may,0.10655759,0.082835093,FALSE
1973,mbdscsiastateedu,0,0.000733665,FALSE
1974,mcnalli,0,0.001426233,FALSE
1975,mdst,0.00015249,0,FALSE
1976,mean,0.027031651,0.012805404,FALSE
1977,meaning,0.006846734,9.82E-05,FALSE
1978,meant,0,0.001360126,FALSE
1979,meanwhil,0,0.000175605,FALSE
1980,measur,0.027698217,0.013495491,FALSE
1981,mechan,0.012516529,0.00698097,FALSE
1982,media,0.004265283,0.001729942,FALSE
1983,medic,2.26E-05,0.001238415,FALSE
1984,medicin,0.012959593,0.006603718,FALSE
1985,meet,0.019012084,0.023563369,FALSE
1986,meisler,0.001706237,0,FALSE
1987,melanoma,0.000838468,0.000238189,FALSE
1988,mellon,0.00413951,0.004671222,FALSE
1989,member,0.017461424,0.026556361,FALSE
1990,memorandum,0,0.001002255,FALSE
1991,mentor,0.002689187,0.001509178,FALSE
1992,mentorship,0.004035036,0.002824981,FALSE
1993,merg,0,0.000609041,FALSE
1994,meriweth,4.98E-05,0,FALSE
1995,messi,0.002073777,0.001494099,FALSE
1996,messier,0.0025211,0,FALSE
1997,met,0.009197478,0.00183598,FALSE
1998,metaph,0.000830534,0,FALSE
1999,metaphor,0.001169104,0.001858056,FALSE
2000,metaphorr,0.001023599,0,FALSE
2001,metcalf,0,0.000178227,FALSE
2002,method,0.078742168,0.033926875,FALSE
2003,methodolog,0.012203666,0.003275007,FALSE
2004,meti,0,0.001826498,FALSE
2005,metric,0.00615792,0.001755447,FALSE
2006,mexican,0,0.000363378,FALSE
2007,mexico,0,0.00142531,FALSE
2008,miami,0,0.000145889,FALSE
2009,miami,0,0.001682282,FALSE
2010,michigan,0.021068247,0.008955513,FALSE
2011,micromast,0,0.004483784,FALSE
2012,microscop,0.000257444,0,FALSE
2013,microsoft,0,0.005489544,FALSE
2014,mida,0.003162606,0,FALSE
2015,middl,0.008384904,0.014389023,FALSE
2016,midpoint,0.003877026,0,FALSE
2017,midwest,0,0.002480928,FALSE
2018,might,0.033119241,0.031173595,FALSE
2019,migrat,0.006721213,0.001248612,FALSE
2020,miller,0.002564757,2.48E-06,FALSE
2021,million,0.002210298,0.005084403,FALSE
2022,mind,0.009468727,0.003645958,FALSE
2023,mindset,0,0.000313872,FALSE
2024,mine,0.002708429,0.010313047,FALSE
2025,minim,0.002764754,0.003094613,FALSE
2026,minist,0.000937584,0,FALSE
2027,minnesota,0,0.004160509,FALSE
2028,minor,0.008321733,0.052708174,FALSE
2029,minor,0,0.002134759,FALSE
2030,minorityfriend,0,0.001027742,FALSE
2031,minorityserv,0.003592556,0.001315195,FALSE
2032,mirror,0.000997109,0.001431971,FALSE
2033,mis,0,8.87E-07,FALSE
2034,misappli,0.002737305,0,FALSE
2035,miscdatasciencestatementpdf,0,0,FALSE
2036,mislead,0,0.000632947,FALSE
2037,misrepres,0,0.002010902,FALSE
2038,misrepresent,0,0.000803079,FALSE
2039,miss,0.000670863,0.001664929,FALSE
2040,mission,0.003870213,0.002081737,FALSE
2041,missouri,0,0.001811285,FALSE
2042,mistak,0.002764754,0.002215564,FALSE
2043,misunderstood,0,0.000894296,FALSE
2044,misus,0,0.002130645,FALSE
2045,mit,0,3.81E-05,FALSE
2046,mitig,0.001732087,0,FALSE
2047,mitx,0,6.05E-05,FALSE
2048,mix,0.00076644,0.002083257,FALSE
2049,mixtur,0.002060874,0.000166349,FALSE
2050,mk,0,6.65E-07,FALSE
2051,moacir,0,0,FALSE
2052,mobil,0.004222052,0.001701802,FALSE
2053,modal,0,0.012037618,FALSE
2054,modalitieswith,0,9.70E-05,FALSE
2055,mode,0.009749478,4.70E-05,FALSE
2056,model,0.076521378,0.058804788,FALSE
2057,­model,0,0.001450911,FALSE
2058,model­,0,0.001429005,FALSE
2059,modern,0.005666925,0.003929219,FALSE
2060,modif,0.001478298,0.002551257,FALSE
2061,modifi,0.022199619,0.002592234,FALSE
2062,modul,0,0.001880092,FALSE
2063,modular,0.008344183,0,FALSE
2064,modularlearn,0.002334774,0,FALSE
2065,monetarili,0,0.000430276,FALSE
2066,monitor,0,0.00306382,FALSE
2067,montgomeri,0,0.007385397,FALSE
2068,montgomeri,0,0.001630169,FALSE
2069,montgomerycollegeedudatasci,0,6.16E-05,FALSE
2070,mooc,0,0.010401898,FALSE
2071,moor,0.002130375,0,FALSE
2072,mooresloan,0.006669896,0.003137733,FALSE
2073,moral,0.000284086,0.0014593,FALSE
2074,moreov,0.001365815,0.000951362,FALSE
2075,most,0,0.000465209,FALSE
2076,motiv,0.005982289,0.008318229,FALSE
2077,move,0.004786588,0.004407753,FALSE
2078,much,0.00877561,0.005775288,FALSE
2079,mudd,0,0.002722739,FALSE
2080,muller,0,0.001389739,FALSE
2081,multicor,0,0.001067334,FALSE
2082,multicours,0,0.000235802,FALSE
2083,multidimension,0.001478292,0,FALSE
2084,multidisciplinar,0,0.001278533,FALSE
2085,multidisciplinari,0.038873146,0.010837483,FALSE
2086,multi­disciplinari,0,0.001481255,FALSE
2087,multifacet,0.00281575,0,FALSE
2088,multipl,0.030850349,0.033576936,FALSE
2089,multipli,0.000334017,0,FALSE
2090,multistep,0,0.001499243,FALSE
2091,multitud,0,0.001392246,FALSE
2092,multivari,0,0.005638412,FALSE
2093,museum,0.001388065,0.001455165,FALSE
2094,music,0.003832316,0.004289883,FALSE
2095,must,0.005350243,0.003471429,FALSE
2096,mw,0,0,FALSE
2097,myriad,0.002824027,0.000387047,FALSE
2098,myth,0,8.23E-05,FALSE
2099,n,0.002650418,0,FALSE
2100,n,0,0.001375363,FALSE
2101,na,3.13E-06,0,FALSE
2102,nabl,0,9.63E-05,FALSE
2103,naccur,0,5.67E-05,FALSE
2104,nae,0,0.000775461,FALSE
2105,nam,0,5.02E-05,FALSE
2106,name,0.001224366,0,FALSE
2107,nandini,0,0.000723633,FALSE
2108,nanocours,0.00269266,0,FALSE
2109,narrat,0.001590034,0.000715591,FALSE
2110,narrowli,0,0.003730437,FALSE
2111,nas,0,0.000775461,FALSE
2112,naseduenvisioningd,0,0,FALSE
2113,nashua,0,0.002858275,FALSE
2114,natali,0,0.000103422,FALSE
2115,nation,0.03806334,0.026926981,FALSE
2116,natur,0.008101796,0.032673973,FALSE
2117,natureit,0,0.0007356,FALSE
2118,navig,0,0.001319894,FALSE
2119,nce,6.10E-05,0,FALSE
2120,ncf,0,3.49E-08,FALSE
2121,nd,0,6.19E-08,FALSE
2122,ndicat,0.000830534,0,FALSE
2123,ndustri,0.001451507,0,FALSE
2124,near,0.001224366,0.005479472,FALSE
2125,necessari,0.031889273,0.012838539,FALSE
2126,necessarili,0.002637804,0.004749398,FALSE
2127,need,0.093633042,0.160402671,FALSE
2128,negat,0.002094149,0.000894296,FALSE
2129,neglect,0,0.001027742,FALSE
2130,negoti,0,0.0012529,FALSE
2131,neighbor,0.005509174,0.002539939,FALSE
2132,netherland,0,0.00142531,FALSE
2133,network,0.00622667,0.01193386,FALSE
2134,neurosci,0,0.000737258,FALSE
2135,neutral,0,0.002134465,FALSE
2136,never,0,0.000912078,FALSE
2137,nevertheless,0.003219174,0,FALSE
2138,new,0.101049461,0.095094752,FALSE
2139,newli,0.001779609,0.003287973,FALSE
2140,news,0.002538009,0,FALSE
2141,next,0.016147029,0.002805117,FALSE
2142,nguyen,0,8.42E-07,FALSE
2143,nich,0,0.000806533,FALSE
2144,niederl,0,0.00142607,FALSE
2145,nihil,0.000430525,0.000202842,FALSE
2146,nine,0,0.006366798,FALSE
2147,niti,0.001033288,0,FALSE
2148,nj,0,5.61E-07,FALSE
2149,nomin,0.000926336,0.000370046,FALSE
2150,noncomput,0,0.000824181,FALSE
2151,nondata,0,0.001475444,FALSE
2152,nondiscrimin,0.000375441,0.000123765,FALSE
2153,none,0,0.001064403,FALSE
2154,nonexpert,0,0.001775962,FALSE
2155,nonmajor,0,0.001159095,FALSE
2156,nonparametr,0,0.000179414,FALSE
2157,nonprofit,0.005802271,0.000248642,FALSE
2158,nonrandom,0,0.002402746,FALSE
2159,nonrel,0,0.000931502,FALSE
2160,nonrespons,0.000166266,0,FALSE
2161,nonsampl,0,0.001947018,FALSE
2162,nonsampl,0,0.000959429,FALSE
2163,nonscienc,0.004007007,0,FALSE
2164,nonstem,0,0.001168742,FALSE
2165,nontechn,0.006421247,0.000145794,FALSE
2166,nontradit,0.000856592,0,FALSE
2167,nopopphpcatoid=coid=,0,0.000629445,FALSE
2168,norm,0.002358202,0,FALSE
2169,normandal,0,0.002207494,FALSE
2170,normat,0,0.001451402,FALSE
2171,north,0,0.001222317,FALSE
2172,northampton,0,0.001663652,FALSE
2173,northfield,0,0.001595466,FALSE
2174,northwestern,0,0.001239354,FALSE
2175,northwesterneduexecutiveeducationindividualprogramsexecutiveprogramsbigdata,0,0,FALSE
2176,norvig,0,0.000775461,FALSE
2177,notabl,0.001711047,0.001837165,FALSE
2178,notat,0,0.000306707,FALSE
2179,note,0.002140085,0.004493582,FALSE
2180,notebook,0.001808278,0.002648892,FALSE
2181,notforcredit,0.00288022,0,FALSE
2182,notic,0,0,FALSE
2183,notion,0.002728434,0.001504559,FALSE
2184,novel,0.010606072,0.001176292,FALSE
2185,novemb,0,0.002703005,FALSE
2186,now,0.025733916,0.005368699,FALSE
2187,nrc,0.004935266,0.003840778,FALSE
2188,nsf,0.014052466,0.002642605,FALSE
2189,nsfs,0.003484668,0,FALSE
2190,nspe,0.000284086,0,FALSE
2191,nted,0.001451507,0,FALSE
2192,ntegrat,0,0.002496858,FALSE
2193,ntroductori,0,0.002134759,FALSE
2194,ntsstatfest,0.0002445,0,FALSE
2195,nuanc,0.002566332,0.00275729,FALSE
2196,null,0,0.000747384,FALSE
2197,number,0.008914444,0.028612423,FALSE
2198,numer,0.003141009,0.00449317,FALSE
2199,nurtur,0,0.00038522,FALSE
2200,o,0.001835199,0.00030763,FALSE
2201,o,0,0.000347802,FALSE
2202,oak,0,0.000645816,FALSE
2203,oath,0.030611703,0.008437288,FALSE
2204,object,0.052863678,0.006005904,FALSE
2205,objectori,0,0.003048056,FALSE
2206,oblig,0.001042058,0.000448822,FALSE
2207,observ,0.008879032,0.003170971,FALSE
2208,observatori,0,0.000284969,FALSE
2209,obstacl,0.015021617,0.001952532,FALSE
2210,obtain,0.008704119,0.007964789,FALSE
2211,obvious,0.003127519,0.000682171,FALSE
2212,occup,0,0.000806533,FALSE
2213,occupi,0,0.000666633,FALSE
2214,occur,0.006424673,0.003153591,FALSE
2215,octob,0,0.002987734,FALSE
2216,offer,0.047722461,0.101804438,FALSE
2217,offic,0.006990304,0,FALSE
2218,offici,0,0.001360126,FALSE
2219,often,0.028998351,0.029383304,FALSE
2220,ohio,0,0.003250179,FALSE
2221,oil,0,5.20E-05,FALSE
2222,olaf,0.000969776,0.002188728,FALSE
2223,old,0.000264667,0,FALSE
2224,older,0.002051646,0,FALSE
2225,oliva,0,0,FALSE
2226,oliveira,0,0,FALSE
2227,ollabor,0.001033288,0,FALSE
2228,ombin,0,0.002012505,FALSE
2229,omput,0.001835199,0.001203917,FALSE
2230,one,0.018887687,0.0364625,FALSE
2231,oneil,0.00244383,0,FALSE
2232,onesizefitsal,0.003404126,0,FALSE
2233,ongo,0.009930621,0.001965771,FALSE
2234,ongoi,0.001835199,0,FALSE
2235,onlin,0.011498074,0.020474253,FALSE
2236,onn,0.000207178,0,FALSE
2237,onramp,0,0.00474493,FALSE
2238,onset,0.013637039,0,FALSE
2239,onsit,0,0.000153222,FALSE
2240,onthejob,0,0.00713309,FALSE
2241,oopen,0.001169104,0,FALSE
2242,oosterbeek,0,0.001426069,FALSE
2243,oother,0.000830534,0,FALSE
2244,open,0.018620269,0.017733824,FALSE
2245,openend,0,0.001737664,FALSE
2246,openmind,0.003404126,0,FALSE
2247,oper,0.003477356,0.010898525,FALSE
2248,oper,0,0.000752579,FALSE
2249,opinion,0,1.54E-05,FALSE
2250,opportun,0.096201832,0.050807362,FALSE
2251,opportunitti,0.001451507,0,FALSE
2252,oppos,0.004320833,0,FALSE
2253,optim,0.002149751,0.007516206,FALSE
2254,option,0.019649639,0.010510245,FALSE
2255,oral,0.032912639,0.000411633,FALSE
2256,orchestr,0,0.000370292,FALSE
2257,order,0.003592556,0.00683007,FALSE
2258,org,0.001490495,0,FALSE
2259,organ,0.018175529,0.020077733,FALSE
2260,organiz,0.026063111,0.002075444,FALSE
2261,orghighereducationdcmp,0,4.58E-05,FALSE
2262,orgmicrosoftprofessionalprogramdatasci,0,6.16E-05,FALSE
2263,orgprofessionalcertificateberkeleyxfoundationsofdatasci,0,6.16E-05,FALSE
2264,orient,0,0.001117856,FALSE
2265,origin,0.000888333,0.004564228,FALSE
2266,other,0.009401503,0.01863604,FALSE
2267,otherwis,0,0.00078666,FALSE
2268,ouisiana,0,0.000140375,FALSE
2269,outcom,0.00770387,0.031310763,FALSE
2270,outdat,0.001933187,3.28E-05,FALSE
2271,outlier,0,0.000632947,FALSE
2272,outlin,0.008701987,0.001975912,FALSE
2273,outreach,0.009948494,0.002236862,FALSE
2274,outset,0,0.000282708,FALSE
2275,outsid,0.007891182,0.003519247,FALSE
2276,outstand,0.002403539,0,FALSE
2277,outweigh,0.002473147,0.001829851,FALSE
2278,overal,0.013358002,0.00058747,FALSE
2279,overburden,0,0.000398416,FALSE
2280,overcom,0,0.003629837,FALSE
2281,overconfid,0.002202573,0,FALSE
2282,overhaul,0,0.001300023,FALSE
2283,overlap,0,0.002749458,FALSE
2284,overpredict,5.29E-05,1.17E-05,FALSE
2285,overreli,0.000107987,3.28E-05,FALSE
2286,overseen,0,1.61E-05,FALSE
2287,oversight,0.00288022,0,FALSE
2288,overst,0,0.002096785,FALSE
2289,oversubscrib,0,0.001725287,FALSE
2290,overtreat,0.000430067,0.000202842,FALSE
2291,overview,0.001408058,0.007183284,FALSE
2292,owe,0,0.008306141,FALSE
2293,owensmith,0,3.23E-06,FALSE
2294,own,0,0.000353752,FALSE
2295,ownership,0,0.000428668,FALSE
2296,p,0.003870199,0.007657009,FALSE
2297,p,0,4.87E-06,FALSE
2298,pa,0.002659266,0,FALSE
2299,paath,0.000830534,0,FALSE
2300,pace,0.001543946,0.005081494,FALSE
2301,packag,0,0.001781105,FALSE
2302,paid,0,0.000729464,FALSE
2303,pain,0.002135534,0.000347802,FALSE
2304,pairingssuch,0,0.001112203,FALSE
2305,panacea,0,0.001296445,FALSE
2306,panda,0,0.000802866,FALSE
2307,pankanti,0,2.48E-06,FALSE
2308,paper,0.001233756,0.001839786,FALSE
2309,paradigm,0.003477356,0.000128727,FALSE
2310,parallel,0.000857431,0.002182769,FALSE
2311,paramet,0.001742919,0.000721444,FALSE
2312,paramount,0,0.000863698,FALSE
2313,parent,0.002506034,0.001549855,FALSE
2314,parker,0,0,FALSE
2315,pars,0,0.000837359,FALSE
2316,part,0.019329813,0.015588637,FALSE
2317,parti,0.002135534,0.00015321,FALSE
2318,partial,0,0.000306707,FALSE
2319,particip,0.074438852,0.043895982,FALSE
2320,particular,0.034809631,0.040367747,FALSE
2321,partner,0.012600776,0.004206862,FALSE
2322,partnership,0.058996802,0.009869521,FALSE
2323,pass,0.002135534,0,FALSE
2324,passion,0,0.001555937,FALSE
2325,passport,0.000334975,0,FALSE
2326,past,0.014092324,0.006580362,FALSE
2327,patch,0,0.001346691,FALSE
2328,path,0.019354105,0.008471502,FALSE
2329,pathway,0.022739279,0.042887512,FALSE
2330,patient,0.00248741,0.00183303,FALSE
2331,pattern,0.002203896,0.003055392,FALSE
2332,pave,0.003045837,0.001769384,FALSE
2333,pay,0.003486669,0,FALSE
2334,payment,0.003486669,0,FALSE
2335,payoff,0,0.000105931,FALSE
2336,pb,0,0,FALSE
2337,pe,0,0,FALSE
2338,pedagog,0.030439347,0.006957458,FALSE
2339,pedagogi,0.003017644,0.006524272,FALSE
2340,peer,0,0.006951951,FALSE
2341,penalti,0,0.002484759,FALSE
2342,penni,0,0.000578554,FALSE
2343,pennsylvania,0,0.003276302,FALSE
2344,peopl,0.02431628,0.011494405,FALSE
2345,per,0.000627974,0.000578554,FALSE
2346,perceiv,0.002571635,0.003026623,FALSE
2347,percent,0,0.001876694,FALSE
2348,percentag,0,0.000451846,FALSE
2349,percept,0,0.002953403,FALSE
2350,perezgiz,0,0.000723633,FALSE
2351,perform,0.001445146,0.011276911,FALSE
2352,perhap,0.00317959,0.009281652,FALSE
2353,period,0.001033468,0,FALSE
2354,permeat,0.006102827,0.002684347,FALSE
2355,permiss,0,0.000758678,FALSE
2356,permit,0.008650471,0.004957519,FALSE
2357,persist,0.001270205,0.001177181,FALSE
2358,person,0.008473766,0.003309378,FALSE
2359,personnel,0,0.003033462,FALSE
2360,perspect,0.020188251,0.018245839,TRUE
2361,pertain,0,0.000188671,FALSE
2362,pervas,0.003952201,0.003319593,FALSE
2363,peter,0,0.000775461,FALSE
2364,peugh,0,2.35E-09,FALSE
2365,pharmaceut,0,0.000690037,FALSE
2366,pharmacolog,0,0.000868966,FALSE
2367,phase,0.003801247,0.001539939,FALSE
2368,phd,0,0.002989832,FALSE
2369,phenomena,0.002665341,0,FALSE
2370,philosophi,0.001097481,0.003241951,FALSE
2371,physic,0.003062458,0.001539844,FALSE
2372,physician,0.003131319,0.002677521,FALSE
2373,pictur,0.003197875,0,FALSE
2374,piecem,0.003342145,0,FALSE
2375,pierc,0,0.000623213,FALSE
2376,pilot,0.001797825,0.004214773,FALSE
2377,pioneer,0,0.002909444,FALSE
2378,pipeliin,0.001169104,0,FALSE
2379,pipelin,0.006826628,0.0032504,TRUE
2380,pippelin,0.000830534,0,FALSE
2381,pit,0.002539154,0,FALSE
2382,pitfal,0,0.000625859,FALSE
2383,­pittsburgh,0,0.001367372,FALSE
2384,pj,0,1.52E-06,FALSE
2385,place,0.019866255,0.002721829,FALSE
2386,placement,0,0.005290425,FALSE
2387,plan,0.010862626,0.008810195,FALSE
2388,platform,0.002264203,0.008192664,FALSE
2389,play,0.015835094,0.007957683,FALSE
2390,pleas,0.00059266,0,FALSE
2391,pledg,0.002965429,0,FALSE
2392,plenti,0,0.001003166,FALSE
2393,plinari,0,0.00152662,FALSE
2394,plot,0,0.001115315,FALSE
2395,plus,0,0.00191843,FALSE
2396,point,0.012978732,0.013047931,FALSE
2397,polic,1.33E-05,0.000542351,FALSE
2398,polici,0.021975683,0.004438668,FALSE
2399,policingth,0.002233234,0.001070825,FALSE
2400,polit,0.004088719,0.002526681,FALSE
2401,poll,0,0.001267654,FALSE
2402,pollen,0.000396523,0,FALSE
2403,polytechn,0.002616408,0,FALSE
2404,poor,0.0004399,0.000208337,FALSE
2405,popelech,0,0.001428687,FALSE
2406,popul,0.040282858,0.01941353,FALSE
2407,popular,0.004863404,0.007923053,FALSE
2408,populationlevel,0,0.00068154,FALSE
2409,portabl,0.000833745,0,FALSE
2410,portfolio,0.00030215,0,FALSE
2411,pose,0.009438616,0.007391203,FALSE
2412,posit,0.014847318,0.009341299,FALSE
2413,posner,0,0.000434183,FALSE
2414,possibl,0.0288969,0.025604009,FALSE
2415,post,0,0.00158352,FALSE
2416,postgradu,0,0.001586152,FALSE
2417,postrandom,0.000166266,0,FALSE
2418,postsecondari,0.009703406,0.002724356,FALSE
2419,potenti,0.061781149,0.018745752,FALSE
2420,potentii,0.000830534,0,FALSE
2421,poverti,0.000203568,0.00078803,FALSE
2422,power,0.005414801,0.006503712,FALSE
2423,pp,0.002203896,0,FALSE
2424,ppathway,0.001023599,0,FALSE
2425,practic,0.113373166,0.060178247,FALSE
2426,practicum,0,0.003945835,FALSE
2427,practition,0.002402743,0.002434226,FALSE
2428,pratt,0.002578609,0.001249277,FALSE
2429,precalculus,0,0.003839705,FALSE
2430,preced,0.000514135,0.002589766,FALSE
2431,precept,0,0.001501459,FALSE
2432,precis,8.77E-06,0.002281948,FALSE
2433,predict,0.012520962,0.013799855,FALSE
2434,predomin,0,0.001431297,FALSE
2435,preexist,0,0.005339694,FALSE
2436,prefac,0,0.00130982,FALSE
2437,prefer,0.001799649,0.003523258,FALSE
2438,preliminari,0.010332549,0,FALSE
2439,premand,0,0,FALSE
2440,prematur,0,4.09E-05,FALSE
2441,prepar,0.044866719,0.068346635,FALSE
2442,prerequisit,0.001995162,0.01355356,FALSE
2443,preschool,0,0.001198079,FALSE
2444,prescrib,0.000234175,4.09E-05,FALSE
2445,presenc,0.002566332,0,FALSE
2446,present,0.015116006,0.022616222,FALSE
2447,preserv,0.000697155,0.000772191,FALSE
2448,presid,0.002135534,0,FALSE
2449,press,0,0.0013143,FALSE
2450,presuppos,0,0.000128703,FALSE
2451,preval,0,0.000425951,FALSE
2452,prevent,0.002771849,0.000704381,FALSE
2453,previous,0.007242895,0.011683333,FALSE
2454,pricewaterhousecoop,0,0.000119438,FALSE
2455,primari,0,0.007130226,FALSE
2456,primarili,0.000107987,3.28E-05,FALSE
2457,princip,0,0.002441529,FALSE
2458,principl,0.019055882,0.019059468,FALSE
2459,prior,0,0.000965169,FALSE
2460,priori,0.00153905,0,FALSE
2461,priorit,0.015957526,0.000232874,FALSE
2462,prioriti,0.003804784,0.000859596,FALSE
2463,privaci,0.010975512,0.009443849,FALSE
2464,privat,0.006643857,0.0146967,FALSE
2465,pro,0,0.000256199,FALSE
2466,probabilist,0,0.002902132,FALSE
2467,probabl,0.012873867,0.013559234,FALSE
2468,problem,0.076744959,0.036258776,FALSE
2469,problemsolv,0.018690517,0.005771552,FALSE
2470,procedur,0.001478298,0,FALSE
2471,proceed,0,0.000479131,FALSE
2472,process,0.0491323,0.024711149,FALSE
2473,produc,0.004476714,0.008118394,FALSE
2474,product,0.003011535,0.005092047,FALSE
2475,profess,0.006317081,0.000264815,FALSE
2476,profession,0.050835707,0.0659014,FALSE
2477,professiona,0.001835199,0,FALSE
2478,professionalcertificatedatascienceexecut,0,0.001276912,FALSE
2479,professor,0.004394741,0.001177987,FALSE
2480,profici,0,0.004051644,FALSE
2481,profound,0,0.000415515,FALSE
2482,program,0.325279708,0.340887953,FALSE
2483,programcurriculum,0.001084237,0,FALSE
2484,programm,0.000234175,0,FALSE
2485,programmat,0.001564028,0.001874763,FALSE
2486,progress,0.004156799,0.011827535,FALSE
2487,project,0.024118225,0.029620108,FALSE
2488,projectbas,0,0.00323211,FALSE
2489,projectori,0.003540967,0,FALSE
2490,prolifer,0.005040348,0.004412435,FALSE
2491,promin,0.003846153,0,FALSE
2492,promis,0.001453106,6.54E-05,FALSE
2493,promot,0.003812395,0.001398598,FALSE
2494,prompt,0,0.000370046,FALSE
2495,proogram,0.001033288,0,FALSE
2496,propag,0,0.000378043,FALSE
2497,proper,0.002135534,0.000758678,FALSE
2498,properti,0.001682681,0.002531758,FALSE
2499,propos,0.01204244,0.002270639,FALSE
2500,proposit,0.003120609,0,FALSE
2501,proquest,0,0.00090159,FALSE
2502,prospect,0,0.003269208,FALSE
2503,protect,0.002017656,0.005170277,FALSE
2504,protocol,0,0.001129642,FALSE
2505,prov,0.001835199,0,FALSE
2506,prove,0.003049314,0.001478483,FALSE
2507,proven,0,0.002600859,FALSE
2508,provid,0.113593843,0.066390913,FALSE
2509,provid,0,0.000318708,FALSE
2510,provis,0.007861904,0,FALSE
2511,provok,0,0.001451402,FALSE
2512,proxi,0,0.000805637,FALSE
2513,proxim,0,0.00037117,FALSE
2514,psalmondseast,0,0.000723633,FALSE
2515,psycholog,0,0.002183956,FALSE
2516,public,0.04916526,0.027217542,FALSE
2517,publicationsnsbpdf,0,0,FALSE
2518,publish,0,0.003133887,FALSE
2519,purchas,0.002704103,0.000368921,FALSE
2520,purdu,0.005086338,0,FALSE
2521,pure,0.001033288,0,FALSE
2522,purpos,0.010237298,0.004531815,FALSE
2523,pursu,0.018894993,0.008389167,FALSE
2524,pursuit,0,0.001463653,FALSE
2525,push,0,0.00220569,FALSE
2526,pushback,0,4.58E-05,FALSE
2527,put,0.009680072,0.003687707,FALSE
2528,pwc,0,0.002842232,FALSE
2529,python,0,0.009063045,FALSE
2530,qb,0,3.49E-08,FALSE
2531,qualif,0,6.27E-05,FALSE
2532,qualifi,0.003558113,0.001501711,FALSE
2533,qualit,0,0.000799875,FALSE
2534,qualiti,0,0.01082093,FALSE
2535,quandari,0.002687512,0.001247315,FALSE
2536,quant,0,0.001088831,FALSE
2537,quantif,0.002149751,0,FALSE
2538,quantit,0.011447053,0.00398055,FALSE
2539,quantiti,0,0.002867374,FALSE
2540,quarter,0,0.001666089,FALSE
2541,queri,0,0.000945123,FALSE
2542,question,0.125131998,0.021996691,FALSE
2543,question,0,0.002012505,FALSE
2544,quick,0.014118029,0.007352212,FALSE
2545,quickdeliveri,0,0.000370292,FALSE
2546,r,0,0.006059699,FALSE
2547,race,0,0.003433275,TRUE
2548,racial,0.001641718,0.001344195,TRUE
2549,rack,0,0.00092776,FALSE
2550,rais,0.001425511,0.001402939,FALSE
